"ID","Bill ID","Date","Passed","Other Count","Yes Count","No Count"
"HIV00012803","HB 1340","2013-02-11 00:00:00","Yes",1,8,0
"HIV00012036","HB 1176","2013-02-01 00:00:00","Yes",1,8,0
"HIV00012120","HB 401","2013-02-05 00:00:00","Yes",1,7,0
"HIV00012665","HB 783","2013-02-08 00:00:00","Yes",0,8,0
"HIV00012136","HB 661","2013-02-05 00:00:00","Yes",1,7,0
"HIV00012847","HB 1484","2013-02-06 00:00:00","Yes",1,7,0
"HIV00012848","HB 1484","2013-02-06 00:00:00","Yes",0,9,0
"HIV00013017","HB 1484","2013-02-13 00:00:00","Yes",5,10,0
"HIV00011789","HB 578","2013-01-29 00:00:00","Yes",1,8,0
"HIV00012230","SB 448","2013-02-12 00:00:00","Yes",1,4,0
"HIV00013010","HCR 5","2013-02-13 00:00:00","Yes",3,5,0
"HIV00013011","HCR 5","2013-02-13 00:00:00","Yes",4,5,0
"HIV00012604","HB 451","2013-02-12 00:00:00","Yes",1,8,0
"HIV00012434","SB 1116","2013-02-05 00:00:00","Yes",2,3,0
"HIV00011691","SB 1014","2013-01-29 00:00:00","Yes",0,5,0
"HIV00011627","HB 402","2013-01-28 00:00:00","Yes",1,7,0
"HIV00011662","SB 198","2013-01-28 00:00:00","Yes",0,5,0
"HIV00012192","SB 198","2013-02-08 00:00:00","Yes",2,5,0
"HIV00012774","HB 1181","2013-02-13 00:00:00","Yes",2,7,0
"HIV00012172","SB 64","2013-02-05 00:00:00","Yes",1,4,0
"HIV00012993","HB 946","2013-02-14 00:00:00","Yes",1,8,0
"HIV00013032","SB 751","2013-02-14 00:00:00","Yes",0,4,3
"HIV00012888","SB 751","2013-02-14 00:00:00","Yes",2,4,1
"HIV00011603","HB 26","2013-01-23 00:00:00","Yes",1,16,0
"HIV00012539","HB 26","2013-02-06 00:00:00","Yes",1,12,0
"HIV00011676","SB 531","2013-01-28 00:00:00","Yes",1,4,0
"HIV00011677","SB 531","2013-01-28 00:00:00","Yes",1,4,0
"HIV00012259","SB 531","2013-02-08 00:00:00","Yes",2,5,0
"HIV00012289","SB 637","2013-02-11 00:00:00","Yes",0,5,0
"HIV00012137","HB 676","2013-02-04 00:00:00","Yes",3,12,0
"HIV00012861","SB 235","2013-02-13 00:00:00","Yes",2,3,0
"HIV00012862","SB 235","2013-02-13 00:00:00","Yes",1,7,0
"HIV00012193","SB 207","2013-02-12 00:00:00","Yes",1,4,0
"HIV00012600","HB 443","2013-02-07 00:00:00","Yes",6,7,0
"HIV00012630","HB 649","2013-02-13 00:00:00","Yes",1,7,0
"HIV00012587","HB 360","2013-02-07 00:00:00","Yes",6,7,0
"HIV00012867","SB 322","2013-02-14 00:00:00","Yes",2,3,0
"HIV00012866","SB 322","2013-02-14 00:00:00","Yes",2,3,0
"HIV00012676","HB 837","2013-02-11 00:00:00","Yes",5,8,2
"HIV00013040","SB 1285","2013-02-14 00:00:00","Yes",1,4,0
"HIV00013039","SB 1285","2013-02-14 00:00:00","Yes",2,5,0
"HIV00012481","SB 1227","2013-02-12 00:00:00","Yes",2,5,0
"HIV00012480","SB 1227","2013-02-11 00:00:00","Yes",1,4,0
"HIV00012479","SB 1227","2013-02-11 00:00:00","Yes",3,4,0
"HIV00012416","SB 1085","2013-02-12 00:00:00","Yes",1,3,1
"HIV00012415","SB 1085","2013-02-11 00:00:00","Yes",0,4,1
"HIV00012347","SB 932","2013-02-11 00:00:00","Yes",0,5,0
"HIV00012348","SB 932","2013-02-12 00:00:00","Yes",2,3,0
"HIV00012353","SB 943","2013-02-07 00:00:00","Yes",2,3,0
"HIV00012354","SB 943","2013-02-07 00:00:00","Yes",1,4,0
"HIV00012361","SB 964","2013-02-11 00:00:00","Yes",0,3,2
"HIV00012307","SB 702","2013-02-12 00:00:00","Yes",1,4,0
"HIV00012306","SB 702","2013-02-12 00:00:00","Yes",1,4,0
"HIV00012308","SB 702","2013-02-12 00:00:00","Yes",2,2,1
"HIV00012907","SB 1030","2013-02-13 00:00:00","Yes",1,3,1
"HIV00012908","SB 1030","2013-02-13 00:00:00","Yes",2,4,1
"HIV00012883","SB 689","2013-02-13 00:00:00","Yes",1,4,0
"HIV00011765","HB 170","2013-01-30 00:00:00","Yes",0,10,0
"HIV00012563","HB 170","2013-02-13 00:00:00","Yes",2,7,0
"HIV00012559","HB 148","2013-02-07 00:00:00","Yes",5,8,0
"HIV00012533","HB 3","2013-02-12 00:00:00","Yes",0,8,0
"HIV00012534","HB 3","2013-02-12 00:00:00","Yes",7,8,0
"HIV00012526","SB 1386","2013-02-05 00:00:00","Yes",0,7,0
"HIV00012523","SB 1372","2013-02-12 00:00:00","Yes",3,4,0
"HIV00011995","SB 1348","2013-02-01 00:00:00","Yes",2,3,0
"HIV00012510","SB 1315","2013-02-12 00:00:00","Yes",2,3,0
"HIV00012508","SB 1308","2013-02-11 00:00:00","Yes",0,5,0
"HIV00012931","SB 1304","2013-02-13 00:00:00","Yes",2,3,0
"HIV00012932","SB 1304","2013-02-13 00:00:00","Yes",2,5,0
"HIV00012624","HB 566","2013-02-12 00:00:00","Yes",1,8,0
"HIV00012620","HB 533","2013-02-12 00:00:00","Yes",0,7,1
"HIV00012966","HB 485","2013-02-13 00:00:00","Yes",4,5,0
"HIV00012965","HB 485","2013-02-13 00:00:00","Yes",3,8,0
"HIV00012601","HB 448","2013-02-12 00:00:00","Yes",0,9,0
"HIV00012952","HB 345","2013-02-14 00:00:00","Yes",1,8,0
"HIV00011902","HB 330","2013-01-31 00:00:00","Yes",0,8,0
"HIV00013047","HB 330","2013-02-14 00:00:00","Yes",6,7,0
"HIV00012118","HB 329","2013-02-05 00:00:00","Yes",1,8,0
"HIV00012951","HB 329","2013-02-13 00:00:00","Yes",5,9,1
"HIV00011897","HB 251","2013-02-01 00:00:00","Yes",1,7,0
"HIV00012577","HB 251","2013-02-13 00:00:00","Yes",1,7,0
"HIV00011895","HB 237","2013-01-30 00:00:00","Yes",0,10,0
"HIV00013046","HB 237","2013-02-14 00:00:00","Yes",6,7,0
"HIV00012576","HB 236","2013-02-07 00:00:00","Yes",4,9,0
"HIV00012738","HB 1056","2013-02-07 00:00:00","Yes",0,9,0
"HIV00012739","HB 1056","2013-02-12 00:00:00","Yes",6,7,0
"HIV00012735","HB 1006","2013-02-12 00:00:00","Yes",0,8,0
"HIV00012731","HB 991","2013-02-13 00:00:00","Yes",1,7,0
"HIV00012691","HB 891","2013-02-12 00:00:00","Yes",0,9,0
"HIV00012692","HB 891","2013-02-12 00:00:00","Yes",3,5,0
"HIV00012725","HB 979","2013-02-13 00:00:00","Yes",2,7,0
"HIV00011929","HB 843","2013-02-01 00:00:00","Yes",2,6,0
"HIV00012981","HB 843","2013-02-13 00:00:00","Yes",3,12,0
"HIV00012664","HB 780","2013-02-12 00:00:00","Yes",3,10,0
"HIV00011788","HB 576","2013-01-30 00:00:00","Yes",0,10,0
"HIV00012971","HB 576","2013-02-13 00:00:00","Yes",1,7,0
"HIV00012650","HB 721","2013-02-11 00:00:00","Yes",5,10,0
"HIV00012872","SB 408","2013-02-13 00:00:00","Yes",3,5,0
"HIV00012843","HB 1463","2013-02-12 00:00:00","Yes",1,8,0
"HIV00013089","HB 1421","2013-02-14 00:00:00","Yes",0,6,5
"HIV00012822","HB 1406","2013-02-12 00:00:00","Yes",0,9,0
"HIV00012791","HB 1278","2013-02-07 00:00:00","Yes",0,8,1
"HIV00013086","HB 1278","2013-02-14 00:00:00","Yes",6,6,1
"HIV00012785","HB 1244","2013-02-12 00:00:00","Yes",0,8,0
"HIV00012781","HB 1200","2013-02-05 00:00:00","Yes",1,9,0
"HIV00013003","HB 1200","2013-02-13 00:00:00","Yes",5,10,0
"HIV00012780","HB 1194","2013-02-11 00:00:00","Yes",5,9,1
"HIV00012752","HB 1100","2013-02-06 00:00:00","Yes",0,9,0
"HIV00012206","SB 318","2013-02-12 00:00:00","Yes",2,3,0
"HIV00012865","SB 318","2013-02-13 00:00:00","Yes",2,5,0
"HIV00012863","SB 236","2013-02-13 00:00:00","Yes",3,5,0
"HIV00012189","SB 138","2013-02-06 00:00:00","Yes",1,4,0
"HIV00012858","SB 138","2013-02-13 00:00:00","Yes",1,4,0
"HIV00012178","SB 75","2013-02-11 00:00:00","Yes",0,5,0
"HIV00012177","SB 75","2013-02-11 00:00:00","Yes",1,4,0
"HIV00011647","SB 43","2013-01-28 00:00:00","Yes",2,3,0
"HIV00011646","SB 43","2013-01-28 00:00:00","Yes",1,4,0
"HIV00012994","HB 1024","2013-02-13 00:00:00","Yes",2,6,0
"HIV00011954","HB 902","2013-01-31 00:00:00","Yes",2,6,1
"HIV00012990","HB 902","2013-02-13 00:00:00","Yes",5,9,1
"HIV00013013","HB 1471","2013-02-13 00:00:00","Yes",4,5,0
"HIV00013012","HB 1471","2013-02-13 00:00:00","Yes",3,8,0
"HIV00012708","HB 912","2013-02-13 00:00:00","Yes",3,6,0
"HIV00012709","HB 912","2013-02-13 00:00:00","Yes",2,6,0
"HIV00011952","HB 893","2013-02-01 00:00:00","Yes",2,6,0
"HIV00012989","HB 893","2013-02-13 00:00:00","Yes",3,12,0
"HIV00012881","SB 667","2013-02-13 00:00:00","Yes",1,6,0
"HIV00012882","SB 667","2013-02-13 00:00:00","Yes",0,5,0
"HIV00011988","SB 650","2013-02-01 00:00:00","Yes",3,3,1
"HIV00011989","SB 650","2013-02-01 00:00:00","Yes",1,3,1
"HIV00012290","SB 640","2013-02-11 00:00:00","Yes",0,5,0
"HIV00012283","SB 620","2013-02-07 00:00:00","Yes",0,4,1
"HIV00012284","SB 620","2013-02-07 00:00:00","Yes",3,3,1
"HIV00011843","SB 615","2013-01-31 00:00:00","Yes",0,5,0
"HIV00012266","SB 568","2013-02-12 00:00:00","Yes",3,5,0
"HIV00012267","SB 568","2013-02-12 00:00:00","Yes",3,4,0
"HIV00012073","SB 483","2013-02-04 00:00:00","Yes",2,5,0
"HIV00012243","SB 483","2013-02-05 00:00:00","Yes",2,3,0
"HIV00012240","SB 473","2013-02-08 00:00:00","Yes",3,4,0
"HIV00012241","SB 473","2013-02-12 00:00:00","Yes",1,4,0
"HIV00012220","SB 402","2013-02-12 00:00:00","Yes",3,5,0
"HIV00012221","SB 402","2013-02-12 00:00:00","Yes",3,4,0
"HIV00012219","SB 394","2013-02-11 00:00:00","Yes",0,5,0
"HIV00012683","HB 853","2013-02-12 00:00:00","Yes",6,7,0
"HIV00012005","HB 853","2013-02-01 00:00:00","Yes",2,8,0
"HIV00012007","HB 864","2013-02-01 00:00:00","Yes",3,7,0
"HIV00012687","HB 864","2013-02-12 00:00:00","Yes",6,7,0
"HIV00011938","HB 867","2013-01-31 00:00:00","Yes",0,8,0
"HIV00012048","HB 738","2013-02-04 00:00:00","Yes",3,5,0
"HIV00013061","HB 738","2013-02-15 00:00:00","No",2,7,0
"HIV00012652","HB 736","2013-02-11 00:00:00","Yes",0,9,0
"HIV00013038","SB 1182","2013-02-14 00:00:00","Yes",2,3,0
"HIV00012357","SB 950","2013-02-12 00:00:00","Yes",3,5,0
"HIV00012358","SB 950","2013-02-12 00:00:00","Yes",3,4,0
"HIV00012340","SB 876","2013-02-11 00:00:00","Yes",0,4,1
"HIV00012341","SB 876","2013-02-12 00:00:00","Yes",1,4,0
"HIV00012338","SB 875","2013-02-11 00:00:00","Yes",0,4,1
"HIV00012339","SB 875","2013-02-12 00:00:00","Yes",1,4,0
"HIV00013033","SB 755","2013-02-14 00:00:00","Yes",2,5,0
"HIV00012889","SB 755","2013-02-14 00:00:00","Yes",3,5,0
"HIV00012890","SB 755","2013-02-14 00:00:00","Yes",0,7,0
"HIV00012727","HB 982","2013-02-11 00:00:00","Yes",0,9,0
"HIV00012369","SB 984","2013-02-11 00:00:00","Yes",1,4,0
"HIV00012367","SB 981","2013-02-08 00:00:00","Yes",1,4,0
"HIV00012368","SB 981","2013-02-08 00:00:00","Yes",0,5,0
"HIV00011970","HB 1022","2013-01-31 00:00:00","Yes",0,8,0
"HIV00011945","HB 875","2013-01-31 00:00:00","Yes",0,8,0
"HIV00012986","HB 875","2013-02-13 00:00:00","Yes",5,10,0
"HIV00012086","SB 955","2013-02-04 00:00:00","Yes",3,6,0
"HIV00012087","SB 955","2013-02-04 00:00:00","Yes",2,3,0
"HIV00012322","SB 752","2013-02-12 00:00:00","Yes",2,5,0
"HIV00012079","SB 695","2013-02-04 00:00:00","Yes",2,5,0
"HIV00012305","SB 695","2013-02-05 00:00:00","Yes",2,3,0
"HIV00012258","SB 518","2013-02-12 00:00:00","Yes",2,3,0
"HIV00012201","SB 241","2013-02-12 00:00:00","Yes",1,4,0
"HIV00012200","SB 241","2013-02-08 00:00:00","Yes",2,3,0
"HIV00013043","SB 1383","2013-02-14 00:00:00","Yes",2,5,0
"HIV00012518","SB 1342","2013-02-12 00:00:00","Yes",3,4,0
"HIV00012507","SB 1307","2013-02-11 00:00:00","Yes",0,4,1
"HIV00012504","SB 1288","2013-02-07 00:00:00","Yes",0,4,1
"HIV00012491","SB 1255","2013-02-08 00:00:00","Yes",1,4,0
"HIV00012492","SB 1255","2013-02-08 00:00:00","Yes",0,5,0
"HIV00012478","SB 1226","2013-02-12 00:00:00","Yes",2,3,0
"HIV00012422","SB 1097","2013-02-08 00:00:00","Yes",2,6,0
"HIV00012423","SB 1097","2013-02-08 00:00:00","Yes",2,3,0
"HIV00012722","HB 955","2013-02-11 00:00:00","Yes",1,8,0
"HIV00011955","HB 911","2013-01-31 00:00:00","Yes",0,9,0
"HIV00011956","HB 911","2013-01-31 00:00:00","Yes",2,6,0
"HIV00012723","HB 963","2013-02-11 00:00:00","Yes",1,8,0
"HIV00012146","HB 840","2013-02-04 00:00:00","Yes",3,12,0
"HIV00012593","HB 404","2013-02-08 00:00:00","Yes",0,8,0
"HIV00012042","HB 364","2013-02-04 00:00:00","No",2,7,0
"HIV00012589","HB 364","2013-02-11 00:00:00","Yes",0,9,0
"HIV00012292","SB 645","2013-02-11 00:00:00","Yes",0,4,1
"HIV00012157","HB 1368","2013-02-05 00:00:00","Yes",1,7,1
"HIV00012789","HB 1266","2013-02-07 00:00:00","Yes",2,9,0
"HIV00012790","HB 1266","2013-02-07 00:00:00","Yes",2,7,0
"HIV00012746","HB 1073","2013-02-05 00:00:00","Yes",1,9,0
"HIV00012016","HB 923","2013-02-01 00:00:00","Yes",1,8,0
"HIV00012013","HB 920","2013-02-01 00:00:00","Yes",1,8,0
"HIV00012715","HB 935","2013-02-11 00:00:00","Yes",3,5,0
"HIV00011643","HB 935","2013-01-28 00:00:00","Yes",0,9,0
"HIV00012636","HB 657","2013-02-05 00:00:00","Yes",1,9,0
"HIV00012352","SB 941","2013-02-07 00:00:00","Yes",2,3,0
"HIV00011861","SB 941","2013-01-31 00:00:00","Yes",1,4,0
"HIV00012337","SB 874","2013-02-11 00:00:00","Yes",0,5,0
"HIV00012333","SB 854","2013-02-08 00:00:00","Yes",1,3,1
"HIV00011851","SB 777","2013-01-31 00:00:00","Yes",1,4,0
"HIV00011847","SB 679","2013-01-31 00:00:00","Yes",2,3,0
"HIV00012294","SB 662","2013-02-11 00:00:00","Yes",0,5,0
"HIV00012229","SB 444","2013-02-11 00:00:00","Yes",1,8,0
"HIV00012758","HB 1123","2013-02-08 00:00:00","Yes",2,7,0
"HIV00012754","HB 1106","2013-02-11 00:00:00","Yes",1,7,1
"HIV00012702","HB 906","2013-02-08 00:00:00","Yes",0,8,0
"HIV00012634","HB 655","2013-02-08 00:00:00","Yes",3,5,0
"HIV00011820","SB 308","2013-01-31 00:00:00","Yes",1,4,0
"HIV00011812","SB 67","2013-01-31 00:00:00","Yes",1,4,0
"HIV00012174","SB 67","2013-02-07 00:00:00","Yes",2,3,0
"HIV00012371","SB 988","2013-02-07 00:00:00","Yes",0,5,0
"HIV00012372","SB 988","2013-02-07 00:00:00","Yes",3,4,0
"HIV00012334","SB 855","2013-02-05 00:00:00","Yes",2,3,0
"HIV00012326","SB 760","2013-02-05 00:00:00","Yes",3,4,0
"HIV00012319","SB 737","2013-02-05 00:00:00","Yes",1,6,0
"HIV00012318","SB 733","2013-02-08 00:00:00","Yes",2,5,0
"HIV00012317","SB 733","2013-02-07 00:00:00","Yes",1,6,0
"HIV00012282","SB 612","2013-02-05 00:00:00","Yes",1,4,0
"HIV00012276","SB 592","2013-02-06 00:00:00","Yes",2,3,0
"HIV00012277","SB 592","2013-02-06 00:00:00","Yes",3,4,0
"HIV00012278","SB 592","2013-02-07 00:00:00","Yes",0,7,0
"HIV00012275","SB 591","2013-02-07 00:00:00","Yes",2,5,0
"HIV00012502","SB 1283","2013-02-07 00:00:00","Yes",2,5,0
"HIV00012501","SB 1281","2013-02-07 00:00:00","Yes",2,3,0
"HIV00012483","SB 1234","2013-02-06 00:00:00","Yes",1,6,0
"HIV00012484","SB 1234","2013-02-06 00:00:00","Yes",2,3,0
"HIV00012477","SB 1224","2013-02-07 00:00:00","Yes",1,4,0
"HIV00012410","SB 1078","2013-02-07 00:00:00","Yes",1,6,0
"HIV00012388","SB 1021","2013-02-08 00:00:00","Yes",2,5,0
"HIV00012110","HB 80","2013-02-05 00:00:00","Yes",0,9,0
"HIV00012540","HB 60","2013-02-06 00:00:00","Yes",1,9,0
"HIV00012106","HB 19","2013-02-04 00:00:00","Yes",3,12,0
"HIV00012511","SB 1328","2013-02-07 00:00:00","Yes",1,4,0
"HIV00012503","SB 1287","2013-02-07 00:00:00","Yes",1,4,0
"HIV00012622","HB 562","2013-02-11 00:00:00","Yes",3,5,0
"HIV00012132","HB 562","2013-02-05 00:00:00","Yes",1,8,0
"HIV00012621","HB 559","2013-02-08 00:00:00","Yes",2,7,0
"HIV00012610","HB 491","2013-02-07 00:00:00","No",2,9,0
"HIV00012609","HB 490","2013-02-07 00:00:00","No",2,9,0
"HIV00012607","HB 463","2013-02-07 00:00:00","Yes",4,6,0
"HIV00012606","HB 459","2013-02-06 00:00:00","Yes",3,7,0
"HIV00011771","HB 220","2013-01-30 00:00:00","Yes",0,8,0
"HIV00012574","HB 220","2013-02-07 00:00:00","Yes",6,7,0
"HIV00012041","HB 216","2013-02-04 00:00:00","Yes",1,8,0
"HIV00012557","HB 142","2013-02-06 00:00:00","Yes",5,10,0
"HIV00012736","HB 1016","2013-02-08 00:00:00","Yes",0,9,0
"HIV00012721","HB 950","2013-02-07 00:00:00","Yes",0,9,0
"HIV00012710","HB 913","2013-02-06 00:00:00","Yes",0,10,0
"HIV00012711","HB 913","2013-02-06 00:00:00","Yes",2,6,0
"HIV00012701","HB 905","2013-02-08 00:00:00","Yes",0,8,0
"HIV00012694","HB 895","2013-02-07 00:00:00","Yes",1,7,0
"HIV00012695","HB 895","2013-02-07 00:00:00","Yes",1,7,0
"HIV00012672","HB 812","2013-02-11 00:00:00","Yes",6,9,0
"HIV00012139","HB 716","2013-02-04 00:00:00","Yes",4,11,0
"HIV00012853","HR 6","2013-02-06 00:00:00","Yes",6,9,0
"HIV00012838","HB 1439","2013-02-08 00:00:00","Yes",0,8,0
"HIV00012827","HB 1417","2013-02-11 00:00:00","Yes",6,9,0
"HIV00012828","HB 1417","2013-02-11 00:00:00","Yes",6,7,0
"HIV00012756","HB 1114","2013-02-07 00:00:00","Yes",0,9,0
"HIV00012743","HB 1070","2013-02-05 00:00:00","Yes",1,9,0
"HIV00012224","SB 419","2013-02-06 00:00:00","Yes",2,3,0
"HIV00012225","SB 419","2013-02-07 00:00:00","Yes",1,4,0
"HIV00012063","SB 21","2013-02-04 00:00:00","Yes",2,5,0
"HIV00012148","HB 871","2013-02-05 00:00:00","Yes",1,7,0
"HIV00011967","HB 965","2013-02-01 00:00:00","Yes",1,8,0
"HIV00012345","SB 915","2013-02-08 00:00:00","Yes",2,5,0
"HIV00012719","HB 945","2013-02-07 00:00:00","Yes",0,9,0
"HIV00012271","SB 574","2013-02-06 00:00:00","Yes",1,7,1
"HIV00011987","SB 562","2013-02-01 00:00:00","Yes",1,4,0
"HIV00012078","SB 562","2013-02-05 00:00:00","Yes",0,5,0
"HIV00012244","SB 484","2013-02-06 00:00:00","Yes",1,6,2
"HIV00012071","SB 474","2013-02-04 00:00:00","Yes",2,5,0
"HIV00012242","SB 474","2013-02-05 00:00:00","Yes",2,3,0
"HIV00012509","SB 1309","2013-02-06 00:00:00","Yes",1,7,1
"HIV00012494","SB 1259","2013-02-06 00:00:00","Yes",1,4,0
"HIV00012495","SB 1259","2013-02-06 00:00:00","Yes",0,7,0
"HIV00012431","SB 1108","2013-02-07 00:00:00","Yes",1,6,0
"HIV00012328","SB 809","2013-02-05 00:00:00","Yes",2,3,0
"HIV00012329","SB 809","2013-02-05 00:00:00","Yes",3,4,0
"HIV00012638","HB 660","2013-02-06 00:00:00","Yes",0,9,0
"HIV00012581","HB 318","2013-02-06 00:00:00","Yes",1,9,0
"HIV00011901","HB 300","2013-01-31 00:00:00","Yes",3,10,0
"HIV00011607","HB 215","2013-01-25 00:00:00","Yes",2,7,0
"HIV00012565","HB 176","2013-02-07 00:00:00","Yes",2,6,0
"HIV00012544","HB 75","2013-02-06 00:00:00","Yes",1,8,0
"HIV00012737","HB 1025","2013-02-05 00:00:00","Yes",1,9,0
"HIV00012724","HB 978","2013-02-06 00:00:00","Yes",0,9,0
"HIV00012720","HB 947","2013-02-07 00:00:00","Yes",0,9,0
"HIV00012713","HB 930","2013-02-08 00:00:00","Yes",1,7,0
"HIV00011798","HB 930","2013-01-30 00:00:00","Yes",1,8,0
"HIV00011953","HB 901","2013-01-31 00:00:00","Yes",2,7,0
"HIV00012669","HB 806","2013-02-08 00:00:00","Yes",1,8,0
"HIV00012654","HB 746","2013-02-08 00:00:00","Yes",6,7,0
"HIV00012783","HB 1206","2013-02-07 00:00:00","Yes",2,6,0
"HIV00012775","HB 1184","2013-02-07 00:00:00","Yes",2,9,0
"HIV00012059","HB 1158","2013-02-04 00:00:00","Yes",3,5,0
"HIV00011975","HB 1148","2013-01-31 00:00:00","Yes",1,10,0
"HIV00012759","HB 1128","2013-02-06 00:00:00","Yes",3,7,0
"HIV00012056","HB 1116","2013-02-04 00:00:00","Yes",3,5,0
"HIV00011804","SB 34","2013-02-01 00:00:00","Yes",1,3,1
"HIV00012168","SB 22","2013-02-06 00:00:00","Yes",0,5,2
"HIV00012850","HCR 17","2013-02-11 00:00:00","Yes",3,5,0
"HIV00012849","HCR 16","2013-02-11 00:00:00","Yes",3,5,0
"HIV00012158","HB 1436","2013-02-05 00:00:00","Yes",1,7,0
"HIV00012077","SB 508","2013-02-05 00:00:00","Yes",3,4,0
"HIV00012227","SB 437","2013-02-05 00:00:00","Yes",2,3,0
"HIV00011813","SB 78","2013-01-31 00:00:00","Yes",1,4,0
"HIV00012646","HB 679","2013-02-06 00:00:00","Yes",2,6,0
"HIV00012332","SB 835","2013-02-05 00:00:00","Yes",2,3,0
"HIV00012287","SB 631","2013-02-06 00:00:00","Yes",0,7,0
"HIV00012272","SB 585","2013-02-05 00:00:00","Yes",1,6,0
"HIV00012572","HB 219","2013-02-11 00:00:00","No",1,8,0
"HIV00012573","HB 219","2013-02-11 00:00:00","No",0,17,0
"HIV00012102","SB 1263","2013-02-05 00:00:00","Yes",0,4,1
"HIV00012446","SB 1164","2013-02-05 00:00:00","Yes",3,4,0
"HIV00012745","HB 1072","2013-02-05 00:00:00","Yes",1,9,0
"HIV00012717","HB 942","2013-02-11 00:00:00","No",1,8,0
"HIV00011799","HB 942","2013-01-30 00:00:00","Yes",0,8,1
"HIV00012718","HB 942","2013-02-11 00:00:00","No",0,14,3
"HIV00012626","HB 593","2013-02-11 00:00:00","No",1,8,0
"HIV00012627","HB 593","2013-02-11 00:00:00","No",0,17,0
"HIV00012124","HB 483","2013-02-04 00:00:00","Yes",2,5,4
"HIV00012125","HB 483","2013-02-04 00:00:00","Yes",1,6,2
"HIV00011997","HB 361","2013-02-01 00:00:00","Yes",1,6,0
"HIV00012813","HB 1382","2013-02-06 00:00:00","Yes",2,6,0
"HIV00011978","HB 1219","2013-02-01 00:00:00","Yes",3,5,0
"HIV00012764","HB 1134","2013-02-11 00:00:00","No",1,8,0
"HIV00012765","HB 1134","2013-02-11 00:00:00","No",0,17,0
"HIV00012757","HB 1117","2013-02-04 00:00:00","Yes",3,5,0
"HIV00012074","SB 488","2013-02-04 00:00:00","Yes",1,7,0
"HIV00012066","SB 214","2013-02-05 00:00:00","Yes",3,4,0
"HIV00012114","HB 136","2013-02-04 00:00:00","Yes",3,11,1
"HIV00012113","HB 135","2013-02-04 00:00:00","Yes",2,13,0
"HIV00012537","HB 23","2013-02-06 00:00:00","Yes",5,9,1
"HIV00012107","HB 22","2013-02-04 00:00:00","Yes",2,13,0
"HIV00012098","SB 1202","2013-02-04 00:00:00","Yes",1,6,1
"HIV00012417","SB 1088","2013-02-07 00:00:00","Yes",0,4,1
"HIV00012418","SB 1088","2013-02-07 00:00:00","Yes",2,4,1
"HIV00012089","SB 968","2013-02-05 00:00:00","Yes",3,4,0
"HIV00012689","HB 874","2013-02-05 00:00:00","Yes",1,7,0
"HIV00012690","HB 874","2013-02-05 00:00:00","Yes",1,7,0
"HIV00012051","HB 795","2013-02-04 00:00:00","Yes",3,5,0
"HIV00012656","HB 748","2013-02-07 00:00:00","Yes",2,9,0
"HIV00011793","HB 638","2013-01-29 00:00:00","Yes",1,8,0
"HIV00012623","HB 564","2013-02-06 00:00:00","Yes",3,7,0
"HIV00012597","HB 412","2013-02-06 00:00:00","Yes",2,6,0
"HIV00011696","HB 400","2013-01-29 00:00:00","Yes",1,7,0
"HIV00012575","HB 234","2013-02-06 00:00:00","Yes",5,10,0
"HIV00012159","HB 1453","2013-02-05 00:00:00","Yes",1,8,0
"HIV00012831","HB 1422","2013-02-06 00:00:00","Yes",3,7,0
"HIV00012814","HB 1383","2013-02-06 00:00:00","Yes",2,6,0
"HIV00012806","HB 1352","2013-02-06 00:00:00","Yes",1,6,1
"HIV00012807","HB 1352","2013-02-06 00:00:00","Yes",2,6,1
"HIV00012786","HB 1260","2013-02-07 00:00:00","Yes",2,9,0
"HIV00012776","HB 1186","2013-02-06 00:00:00","Yes",5,10,0
"HIV00012769","HB 1145","2013-02-07 00:00:00","Yes",2,9,0
"HIV00012150","HB 904","2013-02-05 00:00:00","Yes",2,6,0
"HIV00012149","HB 904","2013-02-05 00:00:00","Yes",1,8,0
"HIV00012355","SB 944","2013-02-05 00:00:00","Yes",2,3,0
"HIV00012068","SB 243","2013-02-04 00:00:00","Yes",3,4,0
"HIV00012039","SB 243","2013-02-04 00:00:00","Yes",1,4,0
"HIV00012067","SB 243","2013-02-04 00:00:00","Yes",2,3,0
"HIV00011985","SB 242","2013-02-01 00:00:00","Yes",1,4,0
"HIV00012006","HB 862","2013-02-01 00:00:00","Yes",2,8,0
"HIV00012443","SB 1163","2013-02-05 00:00:00","Yes",1,4,0
"HIV00012444","SB 1163","2013-02-05 00:00:00","Yes",3,4,0
"HIV00012445","SB 1163","2013-02-07 00:00:00","Yes",0,1,4
"HIV00011872","SB 1130","2013-01-31 00:00:00","Yes",0,5,0
"HIV00011859","SB 939","2013-01-31 00:00:00","Yes",0,7,0
"HIV00011860","SB 939","2013-01-31 00:00:00","Yes",2,3,0
"HIV00011857","SB 892","2013-01-31 00:00:00","Yes",1,4,0
"HIV00011852","SB 791","2013-01-31 00:00:00","Yes",1,4,0
"HIV00012044","HB 476","2013-02-04 00:00:00","Yes",2,7,0
"HIV00011906","HB 416","2013-02-01 00:00:00","Yes",1,8,0
"HIV00011903","HB 359","2013-02-01 00:00:00","Yes",1,7,0
"HIV00012117","HB 207","2013-02-04 00:00:00","Yes",3,12,0
"HIV00011766","HB 175","2013-01-30 00:00:00","Yes",0,8,0
