"Bill ID","Referred-Type","Date","Vote-Type","Voter-Name"
"SB 80","WLH","2011-02-15 00:00:00","Aye(s)","Ryan"
"SB 80","WLH","2011-02-15 00:00:00","Aye(s)","Tokuda"
"SB 80","WLH","2011-02-15 00:00:00","Excused","Fukunaga"
"SB 80","WLH","2011-02-15 00:00:00","Excused","Shimabukuro"
"SB 80","WLH","2011-02-15 00:00:00","Excused","Slom."
"SB 94","PGM","2011-02-01 00:00:00","Aye(s)","Espero"
"SB 94","PGM","2011-02-01 00:00:00","Aye(s)","Kidani"
"SB 94","PGM","2011-02-01 00:00:00","Aye(s)","Baker"
"SB 94","PGM","2011-02-01 00:00:00","Aye(s)","Ryan"
"SB 94","PGM","2011-02-01 00:00:00","Excused","Slom."
"SB 92","CPN","2011-02-08 00:00:00","Aye(s)","Baker"
"SB 92","CPN","2011-02-08 00:00:00","Aye(s)","Taniguchi"
"SB 92","CPN","2011-02-08 00:00:00","Aye(s)","Green"
"SB 92","CPN","2011-02-08 00:00:00","Aye(s)","Nishihara"
"SB 92","CPN","2011-02-08 00:00:00","Aye(s)","Solomon"
"SB 92","CPN","2011-02-08 00:00:00","Aye(s)","Slom"
"SB 92","CPN","2011-02-08 00:00:00","Excused","Galuteria."
"SB 92","JDL","2011-02-08 00:00:00","Aye(s)","Hee"
"SB 92","JDL","2011-02-08 00:00:00","Aye(s)","Shimabukuro"
"SB 92","JDL","2011-02-08 00:00:00","Aye(s)","Ihara"
"SB 92","JDL","2011-02-08 00:00:00","Aye(s)","Slom"
"SB 92","JDL","2011-02-08 00:00:00","Excused","Gabbard."
"SB 116","EDT","2011-02-14 00:00:00","Aye(s)","Fukunaga"
"SB 116","EDT","2011-02-14 00:00:00","Aye(s)","Wakai"
"SB 116","EDT","2011-02-14 00:00:00","Aye(s)","Baker"
"SB 116","EDT","2011-02-14 00:00:00","Aye(s)","Solomon"
"SB 116","EDT","2011-02-14 00:00:00","Excused","Slom."
"SB 116","TSM","2011-02-14 00:00:00","Aye(s)","Kim"
"SB 116","TSM","2011-02-14 00:00:00","Aye(s)","Kouchi"
"SB 116","TSM","2011-02-14 00:00:00","Aye(s)","Galuteria"
"SB 116","TSM","2011-02-14 00:00:00","Aye(s)","Kahele"
"SB 116","TSM","2011-02-14 00:00:00","Excused","Slom."
"SB 116","HWN","2011-02-16 00:00:00","Aye(s)","Galuteria"
"SB 116","HWN","2011-02-16 00:00:00","Aye(s)","Ryan"
"SB 116","HWN","2011-02-16 00:00:00","Aye(s)","English"
"SB 116","HWN","2011-02-16 00:00:00","Aye(s)","Hee"
"SB 116","HWN","2011-02-16 00:00:00","Aye(s)","Kahele"
"SB 116","HWN","2011-02-16 00:00:00","Aye(s)","Kidani"
"SB 116","HWN","2011-02-16 00:00:00","Aye(s)","Solomon"
"SB 116","HWN","2011-02-16 00:00:00","Aye(s)","Slom"
"SB 116","WAM","2011-02-25 00:00:00","Aye(s)","Ige"
"SB 116","WAM","2011-02-25 00:00:00","Aye(s)","Kidani"
"SB 116","WAM","2011-02-25 00:00:00","Aye(s)","ChunOakland"
"SB 116","WAM","2011-02-25 00:00:00","Aye(s)","DelaCruz"
"SB 116","WAM","2011-02-25 00:00:00","Aye(s)","Espero"
"SB 116","WAM","2011-02-25 00:00:00","Aye(s)","Fukunaga"
"SB 116","WAM","2011-02-25 00:00:00","Aye(s)","Kahele"
"SB 116","WAM","2011-02-25 00:00:00","Aye(s)","Kim"
"SB 116","WAM","2011-02-25 00:00:00","Aye(s)","Ryan"
"SB 116","WAM","2011-02-25 00:00:00","Aye(s)","Tokuda"
"SB 116","WAM","2011-02-25 00:00:00","Aye(s)","Wakai"
"SB 116","WAM","2011-02-25 00:00:00","Aye(s)","Slom"
"SB 116","WAM","2011-02-25 00:00:00","Excused","English"
"SB 116","WAM","2011-02-25 00:00:00","Excused","Kouchi."
"SB 113","PGM","2011-02-08 00:00:00","Aye(s)","Espero"
"SB 113","PGM","2011-02-08 00:00:00","Aye(s)","Kidani"
"SB 113","PGM","2011-02-08 00:00:00","Aye(s)","Baker"
"SB 113","PGM","2011-02-08 00:00:00","Aye(s)","Ryan"
"SB 113","PGM","2011-02-08 00:00:00","Excused","Slom."
"SB 113","WAM","2011-03-01 00:00:00","Aye(s)","Ige"
"SB 113","WAM","2011-03-01 00:00:00","Aye(s)","Kidani"
"SB 113","WAM","2011-03-01 00:00:00","Aye(s)","ChunOakland"
"SB 113","WAM","2011-03-01 00:00:00","Aye(s)","English"
"SB 113","WAM","2011-03-01 00:00:00","Aye(s)","Espero"
"SB 113","WAM","2011-03-01 00:00:00","Aye(s)","Fukunaga"
"SB 113","WAM","2011-03-01 00:00:00","Aye(s)","Kahele"
"SB 113","WAM","2011-03-01 00:00:00","Aye(s)","Kim"
"SB 113","WAM","2011-03-01 00:00:00","Aye(s)","Kouchi"
"SB 113","WAM","2011-03-01 00:00:00","Aye(s)","Ryan"
"SB 113","WAM","2011-03-01 00:00:00","Aye(s)","Tokuda"
"SB 113","WAM","2011-03-01 00:00:00","Aye(s)","Wakai"
"SB 113","WAM","2011-03-01 00:00:00","Aye(s)","Slom"
"SB 113","WAM","2011-03-01 00:00:00","Excused","DelaCruz."
"SB 107","ENE","2011-02-03 00:00:00","Aye(s)","Gabbard"
"SB 107","ENE","2011-02-03 00:00:00","Aye(s)","Green"
"SB 107","ENE","2011-02-03 00:00:00","Aye(s) with reservations","Ihara"
"SB 107","ENE","2011-02-03 00:00:00","Excused","English"
"SB 107","ENE","2011-02-03 00:00:00","Excused","Slom."
"SB 154","CPN","2011-03-01 00:00:00","Aye(s)","Baker"
"SB 154","CPN","2011-03-01 00:00:00","Aye(s)","Taniguchi"
"SB 154","CPN","2011-03-01 00:00:00","Aye(s)","Green"
"SB 154","CPN","2011-03-01 00:00:00","Aye(s)","Solomon"
"SB 154","CPN","2011-03-01 00:00:00","Excused","Galuteria"
"SB 154","CPN","2011-03-01 00:00:00","Excused","Nishihara"
"SB 154","CPN","2011-03-01 00:00:00","Excused","Slom."
"SB 153","ENE","2011-02-03 00:00:00","Aye(s)","Gabbard"
"SB 153","ENE","2011-02-03 00:00:00","Aye(s)","Green"
"SB 153","ENE","2011-02-03 00:00:00","Aye(s)","Ihara"
"SB 153","ENE","2011-02-03 00:00:00","Excused","English"
"SB 153","ENE","2011-02-03 00:00:00","Excused","Slom."
"SB 122","CPN","2011-02-15 00:00:00","Aye(s)","Baker"
"SB 122","CPN","2011-02-15 00:00:00","Aye(s)","Taniguchi"
"SB 122","CPN","2011-02-15 00:00:00","Aye(s)","Nishihara"
"SB 122","CPN","2011-02-15 00:00:00","Aye(s) with reservations","Green"
"SB 122","CPN","2011-02-15 00:00:00","Aye(s) with reservations","Solomon"
"SB 122","CPN","2011-02-15 00:00:00","No(es)","Slom"
"SB 122","CPN","2011-02-15 00:00:00","Excused","Galuteria."
"SB 122","WAM","2011-03-01 00:00:00","Aye(s)","Ige"
"SB 122","WAM","2011-03-01 00:00:00","Aye(s)","Kidani"
"SB 122","WAM","2011-03-01 00:00:00","Aye(s)","ChunOakland"
"SB 122","WAM","2011-03-01 00:00:00","Aye(s)","DelaCruz"
"SB 122","WAM","2011-03-01 00:00:00","Aye(s)","English"
"SB 122","WAM","2011-03-01 00:00:00","Aye(s)","Espero"
"SB 122","WAM","2011-03-01 00:00:00","Aye(s)","Fukunaga"
"SB 122","WAM","2011-03-01 00:00:00","Aye(s)","Kahele"
"SB 122","WAM","2011-03-01 00:00:00","Aye(s)","Kim"
"SB 122","WAM","2011-03-01 00:00:00","Aye(s)","Kouchi"
"SB 122","WAM","2011-03-01 00:00:00","Aye(s)","Ryan"
"SB 122","WAM","2011-03-01 00:00:00","Aye(s)","Tokuda"
"SB 122","WAM","2011-03-01 00:00:00","Aye(s)","Wakai"
"SB 122","WAM","2011-03-01 00:00:00","No(es)","Slom"
"SB 121","HTH","2011-01-31 00:00:00","Aye(s)","Green"
"SB 121","HTH","2011-01-31 00:00:00","Aye(s)","Baker"
"SB 121","HTH","2011-01-31 00:00:00","Aye(s)","ChunOakland"
"SB 121","HTH","2011-01-31 00:00:00","Aye(s)","Shimabukuro"
"SB 121","HTH","2011-01-31 00:00:00","Aye(s)","Wakai"
"SB 121","HTH","2011-01-31 00:00:00","Aye(s)","Slom"
"SB 121","HTH","2011-01-31 00:00:00","Excused","Nishihara."
"SB 121","WAM","2011-02-24 00:00:00","Aye(s)","Ige"
"SB 121","WAM","2011-02-24 00:00:00","Aye(s)","ChunOakland"
"SB 121","WAM","2011-02-24 00:00:00","Aye(s)","DelaCruz"
"SB 121","WAM","2011-02-24 00:00:00","Aye(s)","Espero"
"SB 121","WAM","2011-02-24 00:00:00","Aye(s)","Fukunaga"
"SB 121","WAM","2011-02-24 00:00:00","Aye(s)","Kahele"
"SB 121","WAM","2011-02-24 00:00:00","Aye(s)","Kim"
"SB 121","WAM","2011-02-24 00:00:00","Aye(s)","Kouchi"
"SB 121","WAM","2011-02-24 00:00:00","Aye(s)","Ryan"
"SB 121","WAM","2011-02-24 00:00:00","Aye(s)","Tokuda"
"SB 121","WAM","2011-02-24 00:00:00","Aye(s)","Wakai"
"SB 121","WAM","2011-02-24 00:00:00","Aye(s)","Slom"
"SB 121","WAM","2011-02-24 00:00:00","Aye(s) with reservations","English"
"SB 121","WAM","2011-02-24 00:00:00","Excused","Kidani."
"SB 119","PGM","2011-02-12 00:00:00","Aye(s)","Espero"
"SB 119","PGM","2011-02-12 00:00:00","Aye(s)","Baker"
"SB 119","PGM","2011-02-12 00:00:00","Aye(s)","Slom"
"SB 119","PGM","2011-02-12 00:00:00","Excused","Kidani"
"SB 119","PGM","2011-02-12 00:00:00","Excused","Ryan."
"SB 119","WAM","2011-02-24 00:00:00","Aye(s)","Ige"
"SB 119","WAM","2011-02-24 00:00:00","Aye(s)","ChunOakland"
"SB 119","WAM","2011-02-24 00:00:00","Aye(s)","DelaCruz"
"SB 119","WAM","2011-02-24 00:00:00","Aye(s)","English"
"SB 119","WAM","2011-02-24 00:00:00","Aye(s)","Espero"
"SB 119","WAM","2011-02-24 00:00:00","Aye(s)","Fukunaga"
"SB 119","WAM","2011-02-24 00:00:00","Aye(s)","Kahele"
"SB 119","WAM","2011-02-24 00:00:00","Aye(s)","Kim"
"SB 119","WAM","2011-02-24 00:00:00","Aye(s)","Kouchi"
"SB 119","WAM","2011-02-24 00:00:00","Aye(s)","Ryan"
"SB 119","WAM","2011-02-24 00:00:00","Aye(s)","Wakai"
"SB 119","WAM","2011-02-24 00:00:00","Aye(s)","Slom"
"SB 119","WAM","2011-02-24 00:00:00","Excused","Kidani"
"SB 119","WAM","2011-02-24 00:00:00","Excused","Tokuda."
"SB 171","PGM","2011-02-01 00:00:00","Aye(s)","Espero"
"SB 171","PGM","2011-02-01 00:00:00","Aye(s)","Kidani"
"SB 171","PGM","2011-02-01 00:00:00","Aye(s)","Baker"
"SB 171","PGM","2011-02-01 00:00:00","Aye(s)","Ryan"
"SB 171","PGM","2011-02-01 00:00:00","Excused","Slom."
"SB 171","JDL","2011-02-23 00:00:00","Aye(s)","Hee"
"SB 171","JDL","2011-02-23 00:00:00","Aye(s)","Shimabukuro"
"SB 171","JDL","2011-02-23 00:00:00","Aye(s)","Gabbard"
"SB 171","JDL","2011-02-23 00:00:00","No(es)","Slom"
"SB 171","JDL","2011-02-23 00:00:00","Excused","Ihara."
"SB 169","TIA","2011-02-01 00:00:00","Aye(s)","English"
"SB 169","TIA","2011-02-01 00:00:00","Aye(s)","Espero"
"SB 169","TIA","2011-02-01 00:00:00","Aye(s)","Kouchi"
"SB 169","TIA","2011-02-01 00:00:00","Aye(s)","Slom"
"SB 169","TIA","2011-02-01 00:00:00","Excused","DelaCruz"
"SB 169","TIA","2011-02-01 00:00:00","Excused","Gabbard"
"SB 169","TIA","2011-02-01 00:00:00","Excused","Kahele."
"SB 169","PGM","2011-02-01 00:00:00","Aye(s)","Espero"
"SB 169","PGM","2011-02-01 00:00:00","Aye(s)","Kidani"
"SB 169","PGM","2011-02-01 00:00:00","Aye(s)","Baker"
"SB 169","PGM","2011-02-01 00:00:00","Aye(s)","Ryan"
"SB 169","PGM","2011-02-01 00:00:00","Aye(s)","Slom"
"SB 169","WAM","2011-02-24 00:00:00","Aye(s)","Ige"
"SB 169","WAM","2011-02-24 00:00:00","Aye(s)","ChunOakland"
"SB 169","WAM","2011-02-24 00:00:00","Aye(s)","DelaCruz"
"SB 169","WAM","2011-02-24 00:00:00","Aye(s)","English"
"SB 169","WAM","2011-02-24 00:00:00","Aye(s)","Espero"
"SB 169","WAM","2011-02-24 00:00:00","Aye(s)","Fukunaga"
"SB 169","WAM","2011-02-24 00:00:00","Aye(s)","Kahele"
"SB 169","WAM","2011-02-24 00:00:00","Aye(s)","Kim"
"SB 169","WAM","2011-02-24 00:00:00","Aye(s)","Kouchi"
"SB 169","WAM","2011-02-24 00:00:00","Aye(s)","Ryan"
"SB 169","WAM","2011-02-24 00:00:00","Aye(s)","Tokuda"
"SB 169","WAM","2011-02-24 00:00:00","Aye(s)","Wakai"
"SB 169","WAM","2011-02-24 00:00:00","Aye(s)","Slom"
"SB 169","WAM","2011-02-24 00:00:00","Excused","Kidani."
"SB 166","HTH","2011-01-31 00:00:00","Aye(s)","Green"
"SB 166","HTH","2011-01-31 00:00:00","Aye(s)","Nishihara"
"SB 166","HTH","2011-01-31 00:00:00","Aye(s)","Baker"
"SB 166","HTH","2011-01-31 00:00:00","Aye(s)","ChunOakland"
"SB 166","HTH","2011-01-31 00:00:00","Aye(s)","Shimabukuro"
"SB 166","HTH","2011-01-31 00:00:00","Aye(s)","Wakai"
"SB 166","HTH","2011-01-31 00:00:00","Aye(s)","Slom"
"SB 166","WAM","2011-03-01 00:00:00","Aye(s)","Ige"
"SB 166","WAM","2011-03-01 00:00:00","Aye(s)","Kidani"
"SB 166","WAM","2011-03-01 00:00:00","Aye(s)","ChunOakland"
"SB 166","WAM","2011-03-01 00:00:00","Aye(s)","English"
"SB 166","WAM","2011-03-01 00:00:00","Aye(s)","Espero"
"SB 166","WAM","2011-03-01 00:00:00","Aye(s)","Fukunaga"
"SB 166","WAM","2011-03-01 00:00:00","Aye(s)","Kahele"
"SB 166","WAM","2011-03-01 00:00:00","Aye(s)","Kim"
"SB 166","WAM","2011-03-01 00:00:00","Aye(s)","Kouchi"
"SB 166","WAM","2011-03-01 00:00:00","Aye(s)","Ryan"
"SB 166","WAM","2011-03-01 00:00:00","Aye(s)","Tokuda"
"SB 166","WAM","2011-03-01 00:00:00","Aye(s)","Wakai"
"SB 166","WAM","2011-03-01 00:00:00","Aye(s)","Slom"
"SB 166","WAM","2011-03-01 00:00:00","Excused","DelaCruz."
"SB 164","TIA","2011-02-01 00:00:00","Aye(s)","English"
"SB 164","TIA","2011-02-01 00:00:00","Aye(s)","Espero"
"SB 164","TIA","2011-02-01 00:00:00","Aye(s)","Kouchi"
"SB 164","TIA","2011-02-01 00:00:00","No(es)","Slom"
"SB 164","TIA","2011-02-01 00:00:00","Excused","DelaCruz"
"SB 164","TIA","2011-02-01 00:00:00","Excused","Gabbard"
"SB 164","TIA","2011-02-01 00:00:00","Excused","Kahele."
"SB 164","PGM","2011-02-01 00:00:00","Aye(s)","Espero"
"SB 164","PGM","2011-02-01 00:00:00","Aye(s)","Kidani"
"SB 164","PGM","2011-02-01 00:00:00","Aye(s)","Baker"
"SB 164","PGM","2011-02-01 00:00:00","Aye(s)","Ryan"
"SB 164","PGM","2011-02-01 00:00:00","Excused","Slom."
"SB 189","ENE","2011-02-01 00:00:00","Aye(s)","Gabbard"
"SB 189","ENE","2011-02-01 00:00:00","Aye(s)","English"
"SB 189","ENE","2011-02-01 00:00:00","Aye(s)","Green"
"SB 189","ENE","2011-02-01 00:00:00","Aye(s)","Slom"
"SB 189","ENE","2011-02-01 00:00:00","Excused","Ihara."
"SB 188","ENE","2011-02-01 00:00:00","Aye(s)","Gabbard"
"SB 188","ENE","2011-02-01 00:00:00","Aye(s)","English"
"SB 188","ENE","2011-02-01 00:00:00","Aye(s)","Green"
"SB 188","ENE","2011-02-01 00:00:00","No(es)","Slom"
"SB 188","ENE","2011-02-01 00:00:00","Excused","Ihara."
"SB 175","HTH","2011-02-08 00:00:00","Aye(s)","Green"
"SB 175","HTH","2011-02-08 00:00:00","Aye(s)","Baker"
"SB 175","HTH","2011-02-08 00:00:00","Aye(s)","Wakai"
"SB 175","HTH","2011-02-08 00:00:00","Aye(s)","Slom"
"SB 175","HTH","2011-02-08 00:00:00","Excused","Nishihara"
"SB 175","HTH","2011-02-08 00:00:00","Excused","ChunOakland"
"SB 175","HTH","2011-02-08 00:00:00","Excused","Shimabukuro."
"SB 175","PGM","2011-02-08 00:00:00","Aye(s)","Espero"
"SB 175","PGM","2011-02-08 00:00:00","Aye(s)","Kidani"
"SB 175","PGM","2011-02-08 00:00:00","Aye(s)","Baker"
"SB 175","PGM","2011-02-08 00:00:00","Aye(s)","Ryan"
"SB 175","PGM","2011-02-08 00:00:00","Aye(s)","Slom"
"SB 175","WAM","2011-03-01 00:00:00","Aye(s)","Ige"
"SB 175","WAM","2011-03-01 00:00:00","Aye(s)","Kidani"
"SB 175","WAM","2011-03-01 00:00:00","Aye(s)","ChunOakland"
"SB 175","WAM","2011-03-01 00:00:00","Aye(s)","English"
"SB 175","WAM","2011-03-01 00:00:00","Aye(s)","Espero"
"SB 175","WAM","2011-03-01 00:00:00","Aye(s)","Fukunaga"
"SB 175","WAM","2011-03-01 00:00:00","Aye(s)","Kahele"
"SB 175","WAM","2011-03-01 00:00:00","Aye(s)","Kim"
"SB 175","WAM","2011-03-01 00:00:00","Aye(s)","Kouchi"
"SB 175","WAM","2011-03-01 00:00:00","Aye(s)","Ryan"
"SB 175","WAM","2011-03-01 00:00:00","Aye(s)","Tokuda"
"SB 175","WAM","2011-03-01 00:00:00","Aye(s)","Wakai"
"SB 175","WAM","2011-03-01 00:00:00","Aye(s)","Slom"
"SB 175","WAM","2011-03-01 00:00:00","Excused","DelaCruz."
"SB 174","HTH","2011-02-02 00:00:00","Aye(s)","Baker"
"SB 174","HTH","2011-02-02 00:00:00","Aye(s) with reservations","Green"
"SB 174","HTH","2011-02-02 00:00:00","Aye(s) with reservations","Nishihara"
"SB 174","HTH","2011-02-02 00:00:00","No(es)","ChunOakland"
"SB 174","HTH","2011-02-02 00:00:00","Excused","Shimabukuro"
"SB 174","HTH","2011-02-02 00:00:00","Excused","Wakai"
"SB 174","HTH","2011-02-02 00:00:00","Excused","Slom."
"SB 214","PGM","2011-02-12 00:00:00","Aye(s)","Espero"
"SB 214","PGM","2011-02-12 00:00:00","Aye(s)","Baker"
"SB 214","PGM","2011-02-12 00:00:00","Aye(s)","Slom"
"SB 214","PGM","2011-02-12 00:00:00","Excused","Kidani"
"SB 214","PGM","2011-02-12 00:00:00","Excused","Ryan."
"SB 210","HMS","2011-02-08 00:00:00","Aye(s)","ChunOakland"
"SB 210","HMS","2011-02-08 00:00:00","Aye(s)","Ihara"
"SB 210","HMS","2011-02-08 00:00:00","Aye(s)","Green"
"SB 210","HMS","2011-02-08 00:00:00","Aye(s) with reservations","Slom"
"SB 209","HMS","2011-02-08 00:00:00","Aye(s)","ChunOakland"
"SB 209","HMS","2011-02-08 00:00:00","Aye(s)","Ihara"
"SB 209","HMS","2011-02-08 00:00:00","Aye(s)","Green"
"SB 209","HMS","2011-02-08 00:00:00","Aye(s)","Slom"
"SB 209","WAM","2011-02-25 00:00:00","Aye(s)","Ige"
"SB 209","WAM","2011-02-25 00:00:00","Aye(s)","Kidani"
"SB 209","WAM","2011-02-25 00:00:00","Aye(s)","ChunOakland"
"SB 209","WAM","2011-02-25 00:00:00","Aye(s)","DelaCruz"
"SB 209","WAM","2011-02-25 00:00:00","Aye(s)","English"
"SB 209","WAM","2011-02-25 00:00:00","Aye(s)","Espero"
"SB 209","WAM","2011-02-25 00:00:00","Aye(s)","Fukunaga"
"SB 209","WAM","2011-02-25 00:00:00","Aye(s)","Kahele"
"SB 209","WAM","2011-02-25 00:00:00","Aye(s)","Kim"
"SB 209","WAM","2011-02-25 00:00:00","Aye(s)","Ryan"
"SB 209","WAM","2011-02-25 00:00:00","Aye(s)","Tokuda"
"SB 209","WAM","2011-02-25 00:00:00","Aye(s)","Wakai"
"SB 209","WAM","2011-02-25 00:00:00","Aye(s)","Slom"
"SB 209","WAM","2011-02-25 00:00:00","Excused","Kouchi."
"SB 258","PGM","2011-02-01 00:00:00","Aye(s)","Espero"
"SB 258","PGM","2011-02-01 00:00:00","Aye(s)","Kidani"
"SB 258","PGM","2011-02-01 00:00:00","Aye(s)","Baker"
"SB 258","PGM","2011-02-01 00:00:00","Aye(s)","Ryan"
"SB 258","PGM","2011-02-01 00:00:00","Excused","Slom."
"SB 258","WAM","2011-02-24 00:00:00","Aye(s)","Ige"
"SB 258","WAM","2011-02-24 00:00:00","Aye(s)","ChunOakland"
"SB 258","WAM","2011-02-24 00:00:00","Aye(s)","DelaCruz"
"SB 258","WAM","2011-02-24 00:00:00","Aye(s)","English"
"SB 258","WAM","2011-02-24 00:00:00","Aye(s)","Espero"
"SB 258","WAM","2011-02-24 00:00:00","Aye(s)","Fukunaga"
"SB 258","WAM","2011-02-24 00:00:00","Aye(s)","Kahele"
"SB 258","WAM","2011-02-24 00:00:00","Aye(s)","Ryan"
"SB 258","WAM","2011-02-24 00:00:00","Aye(s)","Tokuda"
"SB 258","WAM","2011-02-24 00:00:00","Aye(s)","Wakai"
"SB 258","WAM","2011-02-24 00:00:00","No(es)","Kim"
"SB 258","WAM","2011-02-24 00:00:00","No(es)","Slom"
"SB 258","WAM","2011-02-24 00:00:00","Excused","Kidani"
"SB 258","WAM","2011-02-24 00:00:00","Excused","Kouchi."
"SB 256","PGM","2011-01-27 00:00:00","Aye(s)","Espero"
"SB 256","PGM","2011-01-27 00:00:00","Aye(s)","Kidani"
"SB 256","PGM","2011-01-27 00:00:00","Aye(s)","Baker"
"SB 256","PGM","2011-01-27 00:00:00","Aye(s)","Ryan"
"SB 256","PGM","2011-01-27 00:00:00","Aye(s)","Slom"
"SB 254","PGM","2011-02-03 00:00:00","Aye(s)","Espero"
"SB 254","PGM","2011-02-03 00:00:00","Aye(s)","Kidani"
"SB 254","PGM","2011-02-03 00:00:00","Aye(s)","Baker"
"SB 254","PGM","2011-02-03 00:00:00","Excused","Ryan"
"SB 254","PGM","2011-02-03 00:00:00","Excused","Slom."
"SB 252","PGM","2011-02-08 00:00:00","Aye(s)","Espero"
"SB 252","PGM","2011-02-08 00:00:00","Aye(s)","Kidani"
"SB 252","PGM","2011-02-08 00:00:00","Aye(s)","Baker"
"SB 252","PGM","2011-02-08 00:00:00","Aye(s)","Ryan"
"SB 252","PGM","2011-02-08 00:00:00","Excused","Slom."
"SB 250","WAM","2011-02-09 00:00:00","Aye(s)","Ige"
"SB 250","WAM","2011-02-09 00:00:00","Aye(s)","Kidani"
"SB 250","WAM","2011-02-09 00:00:00","Aye(s)","ChunOakland"
"SB 250","WAM","2011-02-09 00:00:00","Aye(s)","DelaCruz"
"SB 250","WAM","2011-02-09 00:00:00","Aye(s)","English"
"SB 250","WAM","2011-02-09 00:00:00","Aye(s)","Espero"
"SB 250","WAM","2011-02-09 00:00:00","Aye(s)","Fukunaga"
"SB 250","WAM","2011-02-09 00:00:00","Aye(s)","Kahele"
"SB 250","WAM","2011-02-09 00:00:00","Aye(s)","Kim"
"SB 250","WAM","2011-02-09 00:00:00","Aye(s)","Kouchi"
"SB 250","WAM","2011-02-09 00:00:00","Aye(s)","Ryan"
"SB 250","WAM","2011-02-09 00:00:00","Aye(s)","Tokuda"
"SB 250","WAM","2011-02-09 00:00:00","Aye(s)","Wakai"
"SB 250","WAM","2011-02-09 00:00:00","Aye(s)","Slom"
"SB 261","HWN","2011-02-16 00:00:00","Aye(s)","Galuteria"
"SB 261","HWN","2011-02-16 00:00:00","Aye(s)","Ryan"
"SB 261","HWN","2011-02-16 00:00:00","Aye(s)","English"
"SB 261","HWN","2011-02-16 00:00:00","Aye(s)","Hee"
"SB 261","HWN","2011-02-16 00:00:00","Aye(s)","Kahele"
"SB 261","HWN","2011-02-16 00:00:00","Aye(s)","Kidani"
"SB 261","HWN","2011-02-16 00:00:00","Aye(s)","Solomon"
"SB 261","HWN","2011-02-16 00:00:00","Excused","Slom."
"SB 261","WAM","2011-02-25 00:00:00","Aye(s)","Ige"
"SB 261","WAM","2011-02-25 00:00:00","Aye(s)","Kidani"
"SB 261","WAM","2011-02-25 00:00:00","Aye(s)","ChunOakland"
"SB 261","WAM","2011-02-25 00:00:00","Aye(s)","DelaCruz"
"SB 261","WAM","2011-02-25 00:00:00","Aye(s)","English"
"SB 261","WAM","2011-02-25 00:00:00","Aye(s)","Fukunaga"
"SB 261","WAM","2011-02-25 00:00:00","Aye(s)","Kahele"
"SB 261","WAM","2011-02-25 00:00:00","Aye(s)","Kim"
"SB 261","WAM","2011-02-25 00:00:00","Aye(s)","Ryan"
"SB 261","WAM","2011-02-25 00:00:00","Aye(s)","Tokuda"
"SB 261","WAM","2011-02-25 00:00:00","Aye(s)","Wakai"
"SB 261","WAM","2011-02-25 00:00:00","Aye(s)","Slom"
"SB 261","WAM","2011-02-25 00:00:00","Aye(s) with reservations","Espero"
"SB 261","WAM","2011-02-25 00:00:00","Excused","Kouchi."
"SB 260","HTH","2011-01-31 00:00:00","Aye(s)","Green"
"SB 260","HTH","2011-01-31 00:00:00","Aye(s)","Nishihara"
"SB 260","HTH","2011-01-31 00:00:00","Aye(s)","Shimabukuro"
"SB 260","HTH","2011-01-31 00:00:00","Aye(s)","Slom"
"SB 260","HTH","2011-01-31 00:00:00","Aye(s) with reservations","Wakai"
"SB 260","HTH","2011-01-31 00:00:00","No(es)","Baker"
"SB 260","HTH","2011-01-31 00:00:00","No(es)","ChunOakland"
"SB 279","HTH","2011-02-09 00:00:00","Aye(s)","Green"
"SB 279","HTH","2011-02-09 00:00:00","Aye(s)","Nishihara"
"SB 279","HTH","2011-02-09 00:00:00","Aye(s)","Baker"
"SB 279","HTH","2011-02-09 00:00:00","Aye(s)","ChunOakland"
"SB 279","HTH","2011-02-09 00:00:00","Aye(s)","Shimabukuro"
"SB 279","HTH","2011-02-09 00:00:00","Aye(s)","Wakai"
"SB 279","HTH","2011-02-09 00:00:00","Aye(s) with reservations","Slom"
"SB 411","HTH","2011-01-31 00:00:00","Aye(s)","Green"
"SB 411","HTH","2011-01-31 00:00:00","Aye(s)","Nishihara"
"SB 411","HTH","2011-01-31 00:00:00","Aye(s)","Baker"
"SB 411","HTH","2011-01-31 00:00:00","Aye(s)","ChunOakland"
"SB 411","HTH","2011-01-31 00:00:00","Aye(s)","Wakai"
"SB 411","HTH","2011-01-31 00:00:00","Aye(s) with reservations","Slom"
"SB 411","HTH","2011-01-31 00:00:00","Excused","Shimabukuro."
"SB 425","HMS","2011-02-01 00:00:00","Aye(s)","ChunOakland"
"SB 425","HMS","2011-02-01 00:00:00","Aye(s)","Ihara"
"SB 425","HMS","2011-02-01 00:00:00","Aye(s)","Green"
"SB 425","HMS","2011-02-01 00:00:00","Excused","Slom."
"SB 425","HTH","2011-02-10 00:00:00","Aye(s)","Green"
"SB 425","HTH","2011-02-10 00:00:00","Aye(s)","Nishihara"
"SB 425","HTH","2011-02-10 00:00:00","Aye(s)","ChunOakland"
"SB 425","HTH","2011-02-10 00:00:00","Aye(s)","Shimabukuro"
"SB 425","HTH","2011-02-10 00:00:00","Excused","Baker"
"SB 425","HTH","2011-02-10 00:00:00","Excused","Wakai"
"SB 425","HTH","2011-02-10 00:00:00","Excused","Slom."
"SB 425","WAM","2011-03-01 00:00:00","Aye(s)","Ige"
